N,cor_xm,rel,gamma_xm,raw_bias.reg_yint_est,method,par,convergence_rate,coverage,MAD,MeanSE,MedianSE,outlier_se,power,power_lrt,raw_bias,raw_rse_bias,rmse,SD,std_bias,stdMed_bias,stdMed_rse_bias,trim_bias,trim_rse_bias,type1,type1_lrt,REPLICATIONS,N_lab,gammaint_lab,cor_xm_lab,rel_lab
250,0.6,0.7,0.3,-0.04249888485394124,tspa,yint,1,0.944,0.07906724773187489,0.07764620690404869,0.07533494270149371,3,0.9885,0.9895,0.010262489648643874,-0.047471346103603373,0.0821391148561351,0.08151587523003168,0.1258955954246204,0.054546800199303934,-0.047204185518608166,0.006339890111034419,-0.07236603016710863,0.9885,0.9895,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.7
250,0.6,0.7,0.3,-0.04249888485394124,upi,yint,1,0.936,0.10730531501909375,0.11044359758170966,0.10080601524184117,3.35,0.946,0.954,0.016044106961206717,-0.04531614274324691,0.11676464464568487,0.11568604281114069,0.1386866260729394,0.015538389104305984,-0.06056829315580603,0.004391105887324331,-0.11096335274121238,0.946,0.954,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.7
250,0.6,0.8,0.3,-0.014572329118305236,rapi,yint,1,0.9695,0.06564008653781933,0.0728114573832265,0.07122696552833377,2.85,0.998,0.998,0.0073846871633155165,0.10964445336639894,0.06601485984852427,0.06561692545962246,0.11254241358595375,0.10272319735291204,0.08511382731489081,0.006412942006389144,0.0892549980269095,0.998,0.998,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
250,0.6,0.8,0.3,-0.014572329118305236,reg,yint,1,0.89,0.05917497268907495,0.04915278505759153,0.04915861236681952,0.4,0.9985,0.9985,NA,-0.15083826026492886,0.05967597731965924,0.05788389037985466,-0.2517510316372387,-0.23060155856649608,-0.16926683472901172,-0.013834555529349868,-0.1509627254479392,0.9985,0.9985,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
250,0.6,0.8,0.3,-0.014572329118305236,tspa,yint,1,0.951,0.06539069321177281,0.06359522190829904,0.06258315921245491,1.55,0.999,0.999,0.003028329501184522,-0.0057911863138263575,0.06402132849768748,0.06396565895700573,0.04734305173374379,0.048974014748843275,-0.042934764282517635,0.0029132049788795356,-0.016603334253627366,0.999,0.999,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
250,0.6,0.8,0.3,-0.014572329118305236,upi,yint,1,0.949,0.07554392154254616,0.07807634610867778,0.07499150689680203,3.35,0.9965,0.9975,0.00559091885477362,-0.007353463725041864,0.07883357007290696,0.07865473081855495,0.0710817874092161,0.022334466898257226,-0.007312496286455139,0.0012459675826128613,-0.039249453852195915,0.9965,0.9975,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
250,0.6,0.9,0.3,0.015657271396368355,rapi,yint,1,0.9565,0.05675882823268638,0.058176247232227425,0.057888049617445994,1.0999999999999999,0.9995,0.9995,0.0031617293351975887,0.020380878609555175,0.057087612992512575,0.057014246789397496,0.05545507506003844,0.038100414682293506,0.01989507923120426,0.0026820567363492476,0.015383471289331485,0.9995,0.9995,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
250,0.6,0.9,0.3,0.015657271396368355,reg,yint,1,0.8625,0.05712336522336776,0.047192863600631615,0.047229574028578844,0.5,0.9995,0.9995,NA,-0.18856846851653464,0.060216652810576275,0.05816000706104341,0.26921027330575875,0.28206184490110003,-0.17320042606211172,0.01560066693770279,-0.18829880880899985,0.9995,0.9995,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
250,0.6,0.9,0.3,0.015657271396368355,tspa,yint,1,0.945,0.05654753480437817,0.05464933450082356,0.054428863846014836,0.8,1,1,0.001044981308085228,-0.03159542190950593,0.05642790495051575,0.056432338030228485,0.018517420056660967,0.0022063013350686073,-0.03746707908121394,5.41144643751934e-4,-0.034476720387311977,1,1,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
250,0.6,0.9,0.3,0.015657271396368355,upi,yint,1,0.9425,0.06118643261460654,0.05909535806359995,0.05848307382490127,0.8500000000000001,1,1,0.0013994870072162398,-0.02130528779441443,0.06038293259962874,0.0603818099010903,0.02317729477650172,0.007112352289732144,-0.044182323992196904,8.766609085771315e-4,-0.027968534199841244,1,1,2000,italic(N) == 250,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
500,0,0.7,0.3,-0.0916612555927754,rapi,yint,1,0.966,0.07183689196095885,0.08211185955555739,0.07842550673028473,3.55,0.9965,0.997,0.010921927359695738,0.06281972968052085,0.07800756434604313,0.07725850138314601,0.14136861528715003,0.07161818108775105,0.09171631162587857,0.0066321661911968866,0.024164066507085247,0.9965,0.997,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.7
500,0,0.7,0.3,-0.0916612555927754,reg,yint,1,0.375,0.04509630722718461,0.03946082256216277,0.03951773391183781,0.95,0.998,0.998,NA,-0.09857695840105896,0.10157351111651436,0.043776141435398964,-2.093863291447035,-2.044321551914718,-0.1237035504313746,-0.09167859545761564,-0.09760822524080526,0.998,0.998,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.7
500,0,0.7,0.3,-0.0916612555927754,tspa,yint,1,0.936,0.06990879500371219,0.0672757047104833,0.06552487220894028,2.8000000000000003,0.997,0.997,0.002825969989769594,-0.08156445534221979,0.07328651870643865,0.07325032780122966,0.0385796224344288,-0.03218416808102865,-0.06270917406799992,-6.406687119886456e-4,-0.10060888364882359,0.997,0.997,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.7
500,0,0.7,0.3,-0.0916612555927754,upi,yint,1,0.934,0.09355275178239733,0.09476556404953122,0.08935425247952075,1.7999999999999998,0.9805,0.984,0.007512026955227819,-0.007838933397769754,0.09578543450367263,0.09551429424061841,0.07864819621975787,-0.023448125882343858,-0.04487841589782671,9.120364930731983e-4,-0.04754806836492309,0.9805,0.984,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.7
500,0,0.8,0.3,-0.06048237625142206,rapi,yint,1,0.9665,0.05750439835490885,0.06146103630141215,0.06062498210700208,1.7999999999999998,1,1,0.006001045186818615,0.058654296525791016,0.058350705007948804,0.058055813406803505,0.10336682641527406,0.09361088346121474,0.05426687073279912,0.004709070273723526,0.04648539048435629,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.8
500,0,0.8,0.3,-0.06048237625142206,reg,yint,1,0.65,0.04300860397498768,0.038338918422677226,0.03837623238423262,0.8999999999999999,1,1,NA,-0.08432977924088625,0.07355488074435809,0.04186978843856393,-1.4445350336596183,-1.3895094197878972,-0.10770802031726223,-0.0599933306819162,-0.08375043896086098,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.8
500,0,0.8,0.3,-0.06048237625142206,tspa,yint,1,0.9455,0.05633056611263916,0.05472915455407906,0.05428796310557395,1.5,1,1,0.001615475079180721,-0.03298712792635228,0.05660500353362752,0.05659609725434026,0.028543930722304475,0.008982836833115296,-0.03626100620009398,3.843335345592447e-4,-0.039965784050830844,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.8
500,0,0.8,0.3,-0.06048237625142206,upi,yint,1,0.9415,0.06702008517973428,0.06650627767920551,0.06453854898374506,2.45,0.9995,0.9995,0.003606691567760985,-0.03370724083148113,0.06890347023018668,0.068826219640136,0.05240287185056665,0.00992963920651724,-0.03702675383557397,8.471733619592747e-4,-0.054089860682397406,0.9995,0.9995,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.8
500,0,0.9,0.3,-0.03145929972810542,rapi,yint,1,0.9575,0.05011151648604064,0.04920426188687348,0.048989812639752675,1,1,1,0.0024463427106805294,0.00426561594008068,0.04904406694720636,0.04899526689541588,0.04993018439724819,0.04071659522488015,-0.022384152884306174,0.002533719468564677,7.61261889227427e-4,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.9
500,0,0.9,0.3,-0.03145929972810542,reg,yint,1,0.849,0.04268080234964031,0.03715154650368787,0.03716963786532353,0.44999999999999996,1,1,NA,-0.10281834535616119,0.05199566744728268,0.04140916871337077,-0.7597182147234796,-0.7225814189836093,-0.12912513778840018,-0.030693087845369282,-0.10216261212403421,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.9
500,0,0.9,0.3,-0.03145929972810542,tspa,yint,1,0.9435,0.049736684525941204,0.046522868667225416,0.04638692743680724,0.8999999999999999,1,1,-4.599022482569834e-4,-0.035635213860527704,0.04823211268685766,0.04824198201332602,-0.009533237007756904,-0.027074052937650694,-0.06734982681418644,-4.6639504128137554e-4,-0.037845479594882825,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.9
500,0,0.9,0.3,-0.03145929972810542,upi,yint,1,0.9405,0.053209712971799175,0.05010849553421793,0.049712324256456934,1.15,1,1,3.4299142149464123e-4,-0.03205238826465684,0.051755969370676815,0.051767776403087634,0.00662557763393087,-0.04427149827241746,-0.06572838904798894,-4.7920813259794137e-4,-0.036708017538442994,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0,rho == 0.9
500,0.3,0.7,0.3,-0.08000490233064907,rapi,yint,1,0.9695,0.06551211041448642,0.0751637216940681,0.07220187399495537,3.15,0.999,0.999,0.006851663594815211,0.10118195387667117,0.06858335505767757,0.06825731336175365,0.1003799191231334,0.07218064557642749,0.1021149149087659,0.0037795332323790065,0.0663457094696831,0.999,0.999,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.7
500,0.3,0.7,0.3,-0.08000490233064907,reg,yint,1,0.4725,0.04332854621673956,0.03805780919441453,0.03807117560861685,0.75,0.9995,0.9995,NA,-0.09760190849264139,0.09043532542164755,0.04217407987958293,-1.8970159529047737,-1.7890856097765262,-0.12133734147977426,-0.0788759728548937,-0.09693309794512839,0.9995,0.9995,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.7
500,0.3,0.7,0.3,-0.08000490233064907,tspa,yint,1,0.9385,0.06334418687587741,0.061581499426287795,0.06005945457977207,2.25,0.999,0.999,6.239885200496441e-4,-0.05854125229047391,0.06539734742607618,0.06541072519227141,0.009539544443444903,-0.026279640283293833,-0.05185530761554735,-0.001649074504370296,-0.07710674098559478,0.999,0.999,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.7
500,0.3,0.7,0.3,-0.08000490233064907,upi,yint,1,0.9425,0.0841569815609808,0.0874504465232388,0.08340123361309174,3.1,0.9935,0.995,0.006317893663821661,-0.0022668335867228606,0.08785468130247777,0.0876491325206838,0.07208164510163019,-0.020237529042997537,-0.00898021689788675,-6.128082910656363e-4,-0.042850151745486564,0.9935,0.995,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.7
500,0.3,0.8,0.3,-0.04773608129755057,rapi,yint,1,0.9705,0.05385954532958747,0.05736153143219368,0.056751576959102996,1.9,1,1,0.006024686198378127,0.06948121797198992,0.05395889471913591,0.05363491239328711,0.11232769719471364,0.0953222827124782,0.05369580474209479,0.0049492075436902705,0.05919169675023794,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.8
500,0.3,0.8,0.3,-0.04773608129755057,reg,yint,1,0.734,0.04146397758311209,0.03682111011990027,0.03690635324715727,0.35000000000000003,1,1,NA,-0.11871284202292065,0.06343120258417223,0.041781058292532064,-1.1425292524503363,-1.1903709783973406,-0.10991768280839276,-0.048289234052261265,-0.11761152197974012,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.8
500,0.3,0.8,0.3,-0.04773608129755057,tspa,yint,1,0.945,0.05322359217702546,0.05083837031979888,0.05047223932382885,1.8499999999999999,1,1,0.002128009008999951,-0.03595701772597237,0.052764291361620724,0.05273454737451547,0.04035322411866071,0.03308161819672822,-0.0516942344674034,0.001321606326694369,-0.04170838770284013,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.8
500,0.3,0.8,0.3,-0.04773608129755057,upi,yint,1,0.9465,0.0639866373123572,0.06206730960560724,0.060390251522114684,3.1,1,1,0.0037971621585379785,-0.03074493679744328,0.06413259414745733,0.064036095308626,0.059297215738050836,-0.020805799348572275,-0.056205263181535736,1.2842495355480654e-4,-0.052274293302327024,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.8
500,0.3,0.9,0.3,-0.018825375564597374,rapi,yint,1,0.952,0.044647042215578886,0.04589286920723231,0.04559305005961632,1.0999999999999999,1,1,0.0020375038292930153,0.023506822775260616,0.04487391956151306,0.044838850299788735,0.045440590373536385,0.04345703679392904,0.021188589368801303,0.0017486750812366614,0.019331821001276728,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.9
500,0.3,0.9,0.3,-0.018825375564597374,reg,yint,1,0.8945,0.0400075571511532,0.035546294479729755,0.03551840568474355,0.65,1,1,NA,-0.12353269337066852,0.04470333317965394,0.040556326757277106,-0.46417851590120957,-0.48448802981530903,-0.11220758741777492,-0.019100621672301865,-0.12347479665577188,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.9
500,0.3,0.9,0.3,-0.018825375564597374,tspa,yint,1,0.94,0.044960247790448084,0.04330038516279819,0.04310563955181343,0.75,1,1,-4.567449395367432e-4,-0.02790890458301787,0.04453475171189123,0.044543546759086734,-0.010253896978770796,-0.007792899401534172,-0.041249955900569346,-5.211670368494015e-4,-0.03063647875339548,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.9
500,0.3,0.9,0.3,-0.018825375564597374,upi,yint,1,0.937,0.04708722734583766,0.04671551203429216,0.04628466937311198,1.25,1,1,-9.590405657640661e-5,-0.03370754562508249,0.0483331142920426,0.04834510693195037,-0.001983738637942882,-0.04039004102493286,-0.01704406944225445,-0.0010686525289104742,-0.03938118990985506,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.3,rho == 0.9
500,0.6,0.7,0.3,-0.042339766988608626,rapi,yint,1,0.9705,0.055925063814639235,0.06384646168406864,0.061971822075802346,2.4,1,1,0.007386856483742878,0.11714837100475561,0.05761251216837293,0.05715128208677024,0.12925093215805275,0.05772018925484971,0.10812250981428972,0.005085977004931241,0.09073630905759411,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.7
500,0.6,0.7,0.3,-0.042339766988608626,reg,yint,1,0.7525,0.042860377763070084,0.03600828043043432,0.036022742585092554,0.7000000000000001,1,1,NA,-0.17038562437459026,0.060626640630455815,0.043403636060777344,-0.9754889412795051,-1.0031913484883814,-0.15953277910371244,-0.04223091814446739,-0.16956841813649703,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.7
500,0.6,0.7,0.3,-0.042339766988608626,tspa,yint,1,0.934,0.05397379923457817,0.052508984610195854,0.05158231250946416,2.25,1,1,0.0037075626342967572,-0.06408664036223155,0.05621290866689756,0.05610453581998091,0.06608311752534594,0.005006900239300446,-0.04430828955953714,0.0019140761583352206,-0.0772650608964337,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.7
500,0.6,0.7,0.3,-0.042339766988608626,upi,yint,1,0.9425,0.07446270531706417,0.0740387631558009,0.07103435785888024,2.5,1,1,0.008240821439428945,-0.046096031945761284,0.07803353370160636,0.0776165794831782,0.10617346827574353,0.025266298603574783,-0.046041134868602174,0.002399918673691659,-0.08043571930663396,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.7
500,0.6,0.8,0.3,-0.012554301055509705,rapi,yint,1,0.9595,0.0447041378886632,0.049900125548996824,0.04921386466739465,1.8499999999999999,1,1,0.004770909557689577,0.05906431743836027,0.04734638682947271,0.047117181390544875,0.10125625975256113,0.05634953392526326,0.10087940382528005,0.003450481622656043,0.048803879970297004,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
500,0.6,0.8,0.3,-0.012554301055509705,reg,yint,1,0.888,0.041315954770961456,0.03469260756524278,0.034699214491268456,0.44999999999999996,1,1,NA,-0.173621766750353,0.04380840770723536,0.04198151181792106,-0.29904356731980575,-0.3319799331967913,-0.16014976094279965,-0.012682315591569404,-0.17322990991614418,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
500,0.6,0.8,0.3,-0.012554301055509705,tspa,yint,1,0.9365,0.044617313631634424,0.044119345394062044,0.04385876747267932,1.6,1,1,0.0020894452734153855,-0.04889305233149066,0.046422812760356716,0.046387365271816965,0.04504341346338179,-0.011376755198747271,-0.01700116159430276,7.027413101683977e-4,-0.05382394893316822,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
500,0.6,0.8,0.3,-0.012554301055509705,upi,yint,1,0.9415,0.05362656375958827,0.05364094473461095,0.05244359184134726,2.1,1,1,0.003174130372729473,-0.027823582471279362,0.05525359375230383,0.05517614269122739,0.057527224954674466,-0.018976474579166184,-0.022059439115740376,2.6153678135598657e-4,-0.044123108438464675,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.8
500,0.6,0.9,0.3,0.014705382318357416,rapi,yint,1,0.9565,0.038070651815608265,0.0405501065589286,0.04045435398806049,0.8500000000000001,1,1,5.8272679329774e-4,0.041979677890722655,0.03891104162209824,0.03891640827488507,0.014973807171043706,0.01573649684798842,0.0626125915573359,1.3654437167442968e-4,0.039565378767613346,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
500,0.6,0.9,0.3,0.014705382318357416,reg,yint,1,0.8715,0.039329429533439944,0.03335335117247276,0.03335372512493835,0.6,1,1,NA,-0.16546999728542233,0.04257676658454425,0.03996662919724904,0.36794152055659557,0.3788792513045241,-0.15193976824455935,0.015051688473503855,-0.16499868085972902,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
500,0.6,0.9,0.3,0.014705382318357416,tspa,yint,1,0.9465,0.03799634534914563,0.03823859046034176,0.038156209310952316,1,1,1,-8.883306680097631e-4,-0.012412035035374358,0.038719684857099,0.03871917420714156,-0.022942913587395235,-0.024813469159756137,0.004207351005411475,-0.0013020350424582938,-0.013688169587137144,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
500,0.6,0.9,0.3,0.014705382318357416,upi,yint,1,0.945,0.03974901722802979,0.04130307598355064,0.04121079881852037,1.25,1,1,-0.0011609577827232434,-0.006469030378870033,0.04157782385207002,0.041572006556877664,-0.027926431242496014,-0.07082302190877011,0.036775288860721345,-0.0021672734576813624,-0.009881503547865322,1,1,2000,italic(N) == 500,\beta_{xm} == 0.3,corr[XM] == 0.6,rho == 0.9
